Email,Phone,Address,Website
,,Mlynská  10,
daminr@pharmnet.sk,+421 37 651 44 72,Špitálska 13,
,,ObZS,
,+421 41 438 51 17,1. mája  1367,
alfaplus.fialova@gmail.com,+421 905 847 400,Stavbárov 21,
estimed@estimed.sk,+421 43 429 70 55,Československej armády 10/B,http://www.estimed.sk
rezervacie@therme.sk,+421 43 491 30 00,"SNP, 519",http://www.therme.sk
,,Sládkovičova 13,
,+421 42 460 53 32,Pod Lachovcom 1727/55,
tonol@centrum.sk,+421 51 774 76 54,Matice slovenskej 2A,
,+421 32 656 32 43,Bratislavská 36,
,+421 908 970 702,Malinovská ,http://www.mamazem.sk
,,"Rákocziho 3,077 01 Kráľovský Chlmec",
,+421 37 652 56 70,Štúrova  38,
vasalekarenvivo@gmail.com,+421 2 2091 0923,Vajnorská 10654/100,
smiledentalnahygiena@gmail.com,+421 948 256 055,Podjavorinskej  1,
drmax-pn4@drmax.sk,+421 33 321 44 24,Winterova 1745/41,
,,Čajkovského 46,
,,Wilsonovo nábrežie  86,
,+421 45 559 12 79,Bočkayho námestie  1801/10,
,+421 907 888 999,Betliarska 3776/17,http://www.procare.sk
info@rehabcentrum.sk,+421 919 454 502,Rázusova 16,
,,Vysokoškolákov 52	 ,
,,ObZS,
,,SNP  91,
,+421 42 461 35 52,T. Vansovej 1344,
,+421 918 455 775,Holubyho 35,http://www.tempreanima.sk
,+421 31 562 29 34,Školská  35,
praktik.mbdulu@gmail.com,+421 948 747 501,Lipnická 3153,http://www.zrc.sk
,+421 52 431 73 46,Obrancov mieru 3,http://www.nspsl.sk
,+421 2 4827 9264,Ružinovská 10,
,+421 56 666 07 10,SNP 1079,
ambulancia@medikardio.sk,+421 905 594 324,Veľkoblahovská cesta  6,http://medikardio.sk/
recepcia@sinalgis.sk,+421 2 5020 1021,Miletičova 32,http://www.sinalgis.sk
benu24@benulekaren.sk,+421 2 2063 4139,Továrenská 75,http://www.benulekaren.sk
,346969148278,Koreszkova 7,
,+421 55 285 17 00,Toryská 1,http://www.poliklinikaterasa.sk/reumatologicka-ambulancia
,,Kuzmányho  6,
recepcia@3sdent.sk,+421 2 3914 3950,Šancová 110,http://www.3sdent.sk/
,+421 48 415 14 98,Kyjevské námestie 8,
,+421 32 778 74 40,Malinovského 425,
cumulus@cumulus.eu.sk,+421 55 622 15 62,Rastislavova 45,http://www.cumulus.sk
,+421 58 734 19 18,Štítnicka 8,
info@trea.sk,+421 2 4487 2654,Kadnárova 15,http://www.detskaporadna.sk
tomcikova.lucia@nsprevuca.sk,+421 58 483 33 33,Litovelská 25,
info@rai-reiki.sk,+421 09 052 11 60,Za tehelňou 6,http://www.rai-reiki.sk
zahurancova@nedu.sk,+421 44 430 62 15,Ľubochňa 144,
,+421 2 5828 2010,Mlynské Nivy 43,http://www.merck.com
,+421 908 064 081,Rastislavova 45,
,+421 38 532 18 06,Sídlisko  F,
,+421 38 762 43 62,Hviezdoslavova 23/3,
,,Klenová 1,
,+421 35 642 41 96,Detvianska  3,
leksev@nextra.sk,+421 34 772 21 30,Záhorácka 30/46,http://www.leksev.sk
zitam2@centrum.sk,+421 33 551 19 63,Starohájska 2,www.psychocare.sk
,Klapka 782,Ružinovská 6,
,+421 2 4437 1094,Strečnianska 13,
albe@mail.t-com.sk,+421 37 642 21 86,Bernolákova 24,
labuda@sustekova.sk,+421 2 6225 0027,Šustekova 2,https://www.sustekova.sk
,,Škultétyho 7,
,+421 2 6867 2831,Antolská 11,
hippokrates@hippokrates.sk,+421 2 5464 9271,Šulekova 20,http://www.hippokrates.sk
,+421 32 655 32 53,M. R. Štefánika 354/33,
duodent@duodent.sk,+421 48 414 40 74,Nam. S. Moyzesa 2B,http://www.duodent.sk
,+421 41 763 53 40,Vojtecha Spanyola  43,
info@chrup.sk,+421 37 652 68 18,Farská 1319/10,http://www.chrup.sk
,+421 46 543 06 50,Š. Králika  20429/26,
diabetolog.poprad@gmail.com,+421 910 241 122,"Poliklinika Corrib, Levočská 26B",https://www.diabetolog-poprad.sk
,+421 44 552 44 41,Nábrežie 4. apríla  1990,
,+421 43 413 15 63,Bjőrnsonova 20,
info@lekarenvkocke.sk,+421 45 321 21 21,E. P. Voljanského 1,http://www.lekarenvkocke.sk
info@storiamed.sk,+421 2 5262 4737,Rusovská cesta 19,http://www.storiamed.sk
,,J.Kráľa  3,
,,Krušovská  1929 a 4677,
,,Nemocničná  1,
,,17 novembra  1300,
medihum@medihum.sk,+421 2 6241 3172,Bosákova 7,https://www.medihum.sk/
info@procare.sk,+421 85 088 89 99,Jána Pavla II. č. 5,http://www.procare.sk
,+421 43 423 01 39,Škultétyho 4,
,,Podjavorinskej  11,
,+421 55 674 12 40,Spišské námestie č. 4,
obchod@adros.sk,+421 39 077 01 0,Bajkalská 9,https://www.specialnepomocky.sk/pomocky/
pharmacy4u.lekaren@gmail.com,+421 2 2071 5304,Haanova  7,http://www.pharmacy4u.sk
bratislava@lauros.sk,+421 915 422 220,Kristy Bendovej 2 ,http://www.lauros.sk
,+421 43 422 07 35,Daniela Michaelliho 2,
,+421 38 762 43 44,Hviezdoslavova 23/3,
,+421 43 586 56 38,Nemocničná  1944/10,
,+421 55 677 08 84,Srbská 1,
zahorova@caritas.sk,+421 43 586 40 39,Nám. J. Vojtaššáka 1551/1,http://www.caritas.sk
,+421 41 558 35 33,Obvodné zdravotné stredisko,
,+421 44 562 34 12,Jánošíkovo nábrežie  1212/2,
,,Nábrežie A. Hlinku  27,
,+421 41 562 70 35,Vysokoškolákov  31,
jakubov@aimport.cz,+421 948 004 407,Stará Vajnorská 37,http://www.aimport.sk
,+421 53 441 06 39,Gorazdova 23,
,,Biela 262/2,
psoptik@nextra.sk,+421 2 4564 7278,Škultétyho 8,http://www.psoptik.sk
,4413546,Námestie L. Svobodu 1,
,+421 33 794 12 38,Nabr. A. Hlinku  27,
info@medinet.sk,+421 2 4592 5519,Lichnerova 61,http://www.medinet.sk
,+421 54 742 22 44,Akad. Pavlova 321/10,
,,Hodžova  21,
drmax-ba8@drmax.sk,+421 2 3214 4292,Limbova 5,
,+421 51 756 35 03,Jurkovičova 19,https://www.procare.sk/aps-procare-presov/
adoptika@ad-optika.sk,+421 2 4524 8147,Kazanská 54,http://www.ad-optika.sk
,+421 55 698 13 45,Staničná 15,
,+421 48 433 31 11,Cesta k nemocnici 1,http://www.suscch.eu
ekovaczova@nemocnicasaca.sk,+421 55 723 47 19,Lúčna 57,http://www.nemocnicasaca.sk
sovanis@apothekeslovakia.sk,+421 905 856 888,Hlavná ulica 6,http://www.apothekeslovakia.sk
,,M. R. Štefánika 3782/25/A,
,+421 42 430 44 09,Nemocničná 986,
,+421 917 329 908,Moyzesova 1333/1A,
,+421 32 779 87 42,Hôrka nad Váhom,
,+421 915 986 424,M.Flengera  10,
whitesmile@zoznam.sk,+421 46 545 57 87,Hlavná 49,
,+421 41 420 73 54,Belanského  1346,
,+421 55 676 16 66,Nerudova 14,
,,Winterova,
,+421 46 542 44 59,A. Hlinku 11,
,+421 51 771 47 62,kpt. Nálepku  5,http://www.urologpresov.sk/
obchod@euromedsolutions.sk,+421 944 303 970,Mickiewiczova 3,http://www.euromedsolutions.sk
info@hotelavalanche.sk,+421 04 210 94 40,Štôla 116,http://www.hotelavalanche.sk
marketing@kupele-stos.sk,+421 55 466 75 32,Štós – kúpele 235,http://www.kupele-stos.sk
msimunova@mail.t-com.sk,+421 55 640 39 40,Trieda SNP 1,
info@dentakra.sk,+421 949 550 553,Jabloňová  2,http://www.dentakra.sk
,+421 2 6541 2035,Botanická 25,
dermek@nsplm.sk,+421 44 556 32 62,Palúčanská 25,http://www.lekaren-liptovsky-mikulas.sk
daniela.cizmarova@netkosice.sk,+421 55 633 60 82,Tomášikova 8,
,+421 32 658 38 78,K dolnej stanici 22 ,
utulok@utulok-piestany.sk,+421 903 207 306,Priemyselná 12a,http://www.utulok-piestany.sk
palko@topcare.sk,+421 55 622 01 01,Krivá 17,
,,Riadok  427/57,
info@procare.sk,+421 85 088 89 99,Jána Pavla II. č. 5,http://www.procare.sk
,+421 2 5729 0111,Mickiewiczova 13,
,+421 41 509 18 30,Sidónie Sakalovej 161/16,
,+421 43 429 43 57,Rakovo 94,
,+421 55 085 55 10,Abovská  160/89,
,,Mederčská  39,
nfo@naturedent.sk,+421 940 100 710,Čermeľská cesta 3,http://naturedent.sk/
,+421 55 644 15 40,ul. Výstavby 3,
,+421 949 758 950,Nemocničná 979,
ilacova@nupseso.eu,+421 37 654 23 91,Piaristická 2,http://www.nupseso.eu
,+421 44 437 21 79,č. 458,
,,obvodné zdravotné stredisko  Horný Bar ,
potanko@ba.psg.sk,+421 905 979 093,Nábr. A. Hlinku 27,http://www.drraymann.sk
,,Partizánska  25,
,,Bebravská 1,
lekaren@olmed.sk,+421 2 2020 6083,Mierové nám. 6,
,,304,
,,Krásna  1053/10,
lenka.vagnerova@gmail.com,+421 918 783 616,Jána Smreka 3,
,,Pražská  33,
lekarentriveze@gmail.com,+421 917 346 343,Bajkalská 9/A,http://www.lekarentriveze.sk
psychologbb1@gmail.com,+421 948 644 416,Námestie Slobody 9,http://www.psychologbb.sk
,+421 55 615 29 48,Kalinčiakova 39,
zubykosice@gmail.com,+421 915 208 268,Park Angelinum 2,http://www.zubykosice.sk
,+421 32 656 64 24,Legionárska 28,
,+421 41 700 29 06,Hálkova  3,
,+421 908 142 804,Pevnostný rad  18,
,+421 2 6867 2285,Ružinovská 6,http://www.unb.sk/nemocnica-ruzinov/
,,17 novembra  666,
objednamsa@gmail.com,+421 951 204 725,Vysokoškolákov 33B,
,+421 902 884 447,Vajanského nábrežie  15,
,+421 47 487 51 15,Veľká Čalomija  223,
,+421 33 649 51 98,Hlavná 292,
,+421 2 4827 9323,Ružinovská 10,
,+421 53 418 62 16,Banícka štvrť 1,
,+421 04 213 76 42,Piaristická 2,
,+421 940 327 725,Jánošíkovo nábrežie  1212,
,,Bernolákova  10,
,+421 41 460 44 66,Paláriková 2311,
marianka@lekarensvanny.sk,+421 2 5262 5450,Štúrova 9 ,https://www.lekarensvanny.sk/
,+421 2 5292 3652,"Poliklinika Mýtna, Mýtna 5",http://www.poliklinikamytna.sk
,,Vojenská  25,
,+421 31 773 05 54,Budovateľská  68/D3,
ortamb@ortamb.sk,+421 905 550 795,Záhradnícka 42,http://www.ortopedickaambulancia.sk/
solnajaskynanitra@gmail.com,+421 902 335 684,Vodná 19,
,,17. novembra  1300,
,+421 32 774 04 31,Kpt. Nálepku 854/11   ,
,+421 2 2020 6080, Moyzesova 10,http://www.olmed.sk
ambulancia@tanamed.sk,+421 33 551 19 52,Starohájska 2,
,,Pajorova 8,
,+421 33 557 93 77,Boleráz  404,
katarina@pyur.sk,+421 908 756 213,Mestská 5,http://pyur.sk
info@pobalsa.sk,+421 907 580 449,Pečnianska 6,https://pobalsa.sk/
opba12@primaoptic.sk,+421 2 4363 3487,Ivánska cesta 12,http://www.primaoptic.sk
,+421 03 564 97 40,383,
expresoptik@mail.t-com.sk,+421 55 685 43 37,Hlavná 115,http://www.expresoptik.sk
,+421 32 656 61 63,Legionárska	28	,
lubo.krajnak@stadus.sk,+421 53 416 61 14,Chrapčiakova 1,
,+421 34 659 27 77,Nám. Slobody  953,
marian@oros.sk,+421 905 344 615,Gercenova 8/E,http://www.oros.sk
,+421 45 536 67 36,Kuzmányho 28,
lekarensofia@pobox.sk,+421 2 6381 1362,Švabinského 17,http://www.lieky-domov.sk
info@medcare.sk,+421 905 911 577,Štadiónová 1,http://www.medcare.sk
,,Fatranská 12,
,+421 33 641 24 45,Hollého 2,
vkral@tt.psg.sk,+421 903 234 343,Teslova 33,http://www.drkral.sk
bulla.gajary@gmail.com,+421 915 351 771,Skuteckého č. 486,http://doktorbulla.sk/
,+421 2 6593 4415,Zdravotnícka 1,
,,Sad A. Kmeťa  26,
,+421 44 556 33 15,Palúčanská  25,http://www.nsplm.sk
,+421 56 678 40 43,Komenského 4,
,,Duklianskych Hrdinov 34,
,+421 44 557 08 20,1. mája 195/30 ,
info@endokrinologia-piestany.sk,+421 917 829 789,E. Belluša  7971/20,https://www.endokrinologia-piestany.sk/
elixir2@stonline.sk,+421 47 451 11 51,Biskupická cesta 32,
,+421 911 510 325,Výstavby 195/14,
info@seniorcenter.sk,+421 904 341 012,Tulipánová 411/12,http://www.seniorcenter.sk
mdent@mdent.sk,+421 35 640 41 11,Nitrianska cesta 71,http://www.mdent.sk
,+421 903 186 078,Vajnorská 40,
,346969327,Koreszkova 7,
suhanyi.alexander@stonline.sk,+421 47 432 48 34,Petőfiho č. 3,
,,Moyzesova  980/7,
,+421 45 532 68 87,Hviezdoslavova  830/1,
recepcia@salamandrahotel.sk,907741898,Horný Hodrušský tajch,http://www.salamandra.sk
harusincova@zdravita.com,+421 31 784 62 96,Veľký Grob,http://harusincova.zdravita.com
,,Ružinovská 6,
wellnessrecepcia@hotelkaskady.sk,+421 45 530 00 00,Letecká 19,http://www.hotelkaskady.sk
,+421 43 420 11 65,Škultétyho 1,
macho.richard@gmail.com,+421 46 511 33 62,Nábrežná 5,
ovz@ruvztt.sk,+421 33 551 15 96,Halenárska 23,
lajprik@stonline.sk,+421 2 5262 3028,Štefánikova 22,
adam.hochel@1-day.sk,+421 905 570 309,Tbiliská 6,http://www.1-day.sk
,+421 2 6542 0094,Pod Rovnicami 39,
medicprovk@gmail.com,+421 56 638 44 64,Zoltána Fábryho 20,www.medicpro.sk
,,Obvodné zdravotné stredisko Michal na Ostrove ,
,+421 2 4497 1005,Rulandská 1,
,+421 53 441 34 03,Námestie SNP 2,
optika@prestilinea.sk,+421 917 805 276,Karadzicova 14/ CBC IV,
,,Námestie L. Svobodu 1,
,,Lipový rad  ,
,,Poliklinika Bernolákova  24,
,+421 37 659 10 61,Rinok  357,
,,Jelenec 72,
,+421 58 732 42 57,Špitálska 1,
,,Horná 60,
,+421 55 615 28 35,Rastislavova 45,
,+421 32 652 13 51,Legionárska 19,
info@mediprevent.sk,+421 2 6026 4381,Líščie údolie 57	 ,
,,Komenského  36,
mpuskeiler@gmail.com,+421 918 754 597,Mostová 6,
,+421 48 282 04 78,Banisko 1,http://www.nspbr.sk
ambulancia.integra@gmail.com,+421 56 642 02 71,Hollého  60,http://www.integradz.sk
info@fokusoptika.sk,+421 37 652 64 34,Štúrova 101/A,https://fokusoptika.sk/
drsichman@gmail.com,+421 905 428 854,Saratovská 2/A,http://www.stomatolog.webnode.sk
,,Námestie osloboditeľov 25,
psychotrend.sro@gmail.com,+421 47 563 17 03,Svätoplukova 32,
,,Biela 262/2,
,+421 57 449 55 05,M.R.Štefánika - Na Letisku,
,+421 55 235 23 93,Trieda SNP 1,
,+421 907 888 999,Betliarska 3776/17,http://www.procare.sk
info@zilpo.sk,+421 41 562 70 73,Vysokoškolákov 31,http://www.zilpo.sk
,+421 905 436 083,Špitálska 1,
,+421 43 424 16 12,9. mája  438/15,
,+421 41 563 01 14,Hálkova  3,
,+421 2 6544 4941,Líščie údolie 57,
,,Cabaj - Čápor	224,
,+421 42 430 43 97,Nemocničná 986,
valdman@valdman.sk,+421 51 772 14 65,Masarykova 11,http://www.valdman.sk
biotherm@post.sk,+421 2 5292 5703,Cukrová 14,http://www.biotherm.sk
,+421 34 664 42 58,Pod Hájkom  2006/37,
amolet@a-molet.sk,+421 905 276 171,SNP 19,https://www.a-molet.sk/
,+421 85 088 89 99,Jelačičova 7,http://www.procare.sk
lekaren.samaria@stonline.sk,+421 31 560 33 15,Hlavná 35,http://www.pharmacum.sk
uniklinika@uniklinika.sk,+421 46 511 31 23,Nábrežná 5,http://www.uniklinika.sk
recepcia@hippokrates.sk,+421 903 788 670,Prievozská 4/a,http://www.hippokrates.sk
,+421 2 5244 4724,Mýtna 5,
,+421 03 577 02 91,Jazerná  15,
,+421 2 4342 2715,Drieňová 38,
amb.lemesany@gmail.com,+421 51 793 12 28,Lemešany 292,www.ecasenka.sk
maresova@mail.t-com.sk,+421 2 6436 4390,Saratovská 24,
mudrdudajan@gmail.com,+421 56 642 40 54,Prof. Hlaváča 29,
ddc@post.sk,+421 46 548 51 98,Družstevná 367,
,+421 2 4445 0362,Račianska 103,
,,Sotinská  1588,
,,Nám. J. Herdu  1,
matricarialekaren@gmail.com,+421 35 760 44 26,Eotvosova c. 21,
,+421 2 5935 1137,Cintorínska 16,
klad@centrum.sk,+421 905 731 469,Svätušská 30/29,
,,,
,+421 77 533 04 ,1236,
,+421 32 640 24 63,Piaristická 42   ,
,,Boleráz  404,
,+421 2 6867 3018,Antolská 11,http://www.unb.sk/nemocnica-sv-cyrila-a-metoda/
info@procare.sk,+421 85 088 89 99,Jána Pavla II. č. 5,http://www.procare.sk
gvaliska@zoznam.sk,+421 56 644 30 89,Námestie osloboditeľov 25,
,+421 36 772 35 55,Osloboditeľov,
,+421 52 432 20 12,Obrancov mieru,http://www.maniashop.sk
,+421 907 705 874,Kukučínova 994/5,
nspsnv@nspsnv.sk,+421 53 419 93 79,Jánskeho 1,http://www.nspsnv.sk
,,Trieda SNP 1,
,+421 46 511 33 22,Nábrežná  1888-2/5,
,+421 2 5443 5220,Limbová 5,
,+421 903 725 068,Školská  28,
,,Pazmáňa  2020/30,
objednavky@medical-uniforms.sk,+421 908 746 478,Radlinského 37,http://www.medical-uniforms.sk
,,662,
,+421 903 861 786,Andovská 25,http://www.cutis.sk
,+421 51 775 49 11,Hlavná 60,
,+421 44 552 48 05,M. M. Hodžu 13,
,+421 32 744 26 65,Zlatovská 2168/6,
,+421 55 235 41 51,Trieda SNP 1,
info@barcode.sk,+421 2 4552 7071,Učiteľská 27,http://www.barcode.sk
drmax-nm1@drmax.sk,+421 32 321 44 13,M.R.Štefánika 1,
matejovic.dusan@zoznam.sk,+421 903 356 463,Vystrkov 1285,http://www.masazedusan.sk
,+421 2 5995 2271,Limbova 5,http://www.unb.sk/i-gynekologicko-porodnicka-klinika-szu-a-unb/#tab1-tab
,+421 905 584 070,SNP  60,
ilb@ilb.sk,+421 54 778 12 87,Kukorelliho 337,
navratilova.mona@gmail.com,+421 907 872 494,Nám. A. Hlinku 35,
,+421 31 701 09 48,Nemocničná  1,
,,Mozartova  3,
,+421 32 771 41 74,Tematínska  1,
majuskar06@gmail.com,+421 948 770 111,Teplická 83/A,http://www.urologia.sk
,,Školská,
,,Limbová 14,
info@psychologickaprax.sk,+421 907 753 287,Šalviová 46,http://www.psychologickaprax.sk
regia@stonline.sk,+421 47 433 22 41,Železničná 13,
,+421 905 408 435,Palárikova 2311,
karokardio@gmail.com,+421 58 442 42 45,Muránska 51,
sukl@sukl.sk,+421 2 5070 1111,Kvetná 11,http://www.sukl.sk
edita.style@gmail.com,+421 902 445 246,Pečnianska 13,http://elitastyle.6f.sk
,+421 908 179 467,Floriánska 17,
,+421 915 695 659,Stavbárov  54/3,https://gynfem.eu
info@terapia-a-koucovanie.sk,+421 910 308 569,Šamorínska 39,http://www.terapia-a-koucovanie.sk
,+421 46 549 11 50,SNP 37,
maria.lukacova@rsnet.sk,+421 47 563 13 96,Gorkého 4849/8B,
,,Komenského 134/4,
,+421 33 647 23 35,Vajanského  56,
medivega1@gmail.com,+421 2 4446 1446,Tehelná 26,http://www.poliklinikatehelna.sk
,,Rastislavova 45,
,,Františkánska  6,
vitesnik@nedu.sk,+421 44 430 62 13,Ľubochňa,
,+421 52 431 73 53,Obrancov mieru 3,
,+421 41 764 92 18,Ul. Okružná 3220/2D,
,+421 2 4342 0535,Bulharská 3,
mudr.korman48@gmail.com,+421 41 421 32 07,Neslušská cesta 2011,https://akupunkturasro.synology.me/
tiptop@schneider-lekaren.sk,+421 902 954 956,Čsl. armády 18,http://www.schneider-lekaren.sk
,+421 53 441 23 30,Námestie SNP 2,
,,Švabinského 17  ,
,+421 44 520 94 16,Pri železnici 1737,
schumann@schumann.sk,+421 911 755 688,Karloveska 6/a,http://www.schumann.sk/beauty4you
,+421 2 4592 8295,Nám. 1. mája 6,
martin.kucharik@cinre.sk,+421 2 3230 2054,Tematínska 5A,http://www.cinre.sk
unimedpharma@soslekaren.sk,+421 2 4333 3742,Oriešková 11,
,,Mozartova  3,
,,Piaristická  2,
silvia.laskova@azet.sk,+421 53 416 61 12,Chrapčiakova 1,
,+421 32 649 10 54,Legionárska 19,
,,Námestie A. Hlinku  8,
,,Starohájska ulica  2,
,+421 55 623 32 29,Murgašová ulica č.1,http://www.lvn.sk/
vojtassakj@gmail.com,+421 2 4445 1102,Vajnorská 40,http://www.profvojtassak.sk
,+421 44 520 92 40,SNP 231,
,,Komenského  36,
,,Veľkoblahovská   23,
ambulancia@neuromedical.sk,+421 35 771 01 06,Rákócziho 11,http://www.neuromedical.sk
anna.onufrakova@gmail.com,+421 52 478 33 41,Šrobárov ústav,
mudr.zita@cangar.sk,+421 58 442 44 12,Ul. Železničná 1390/21,
singalis@singalis.sk,+421 2 5020 1021,Miletičova 32-34,www.singalis.sk
,,Štefánikova  1597/11A,
,+421 55 644 45 29,Cottbuská 13,
roziva@post.sk,+421 908 988 105,Alžbetina č. 55,http://www.royaldent.sk
katkastaskova@yahoo.com,+421 43 422 02 00,Bottova č.21.,
info@doftall.sk,+421 904 562 970,Al. Rudnaya 23,http://www.doftall.sk
,+421 903 750 974,Sihoť,
cief@ortoprotetika.sk,+421 905 336 898,Kollárová 21,http://www.ortoprotetika.sk
info@alergodk.sk,+421 948 952 840,Nemocničná 2068,http://www.alergodk.sk
drahomirapupavova@gmail.com,+421 48 413 57 81,Povstalecká 30,
info@procare.sk,+421 85 088 89 99,Jána Pavla II. č. 5,http://www.procare.sk
,,,
,+421 33 762 76 20,Winterova 1,
csutyj@gmail.com,+421 35 770 48 05,Eötvösa  37,
,+421 09 194 18 78,Kollárova  49	,
optikapohodato@atlas.sk,+421 38 532 40 96,Štúrova 5,http://www.optikapohoda.sk
,+421 47 483 05 50,Nemocničná 1,
,,Súdna 15,
,+421 55 685 41 76,Urbánkova 2,
,,Poľovnícka  41,
,,Heydukova 10,
slavo07@post.sk,+421 905 883 666,Poliklinika pod Hájom,
ga.pz@uvzsr.sk,+421 31 783 32 94,Hodská 2352/62,
mcsanus1@nextra.sk,+421 2 6446 1005,Sch. Trnavského,
,+421 2 5935 1207,Cesta na Červený most 1,
info@appidum.sk,+421 911 939 803,Nádražná 36,
,,Komárňanská  115,
,+421 2 4823 4730,Ružinovská 6,http://www.unb.sk
,+421 56 644 16 38,Masarykova 88,
,,J. Kačku 4,
,+421 32 771 06 13,Piešťanská 1165/4 ,
zbobakova@mail.t-com.sk,+421 41 421 28 58,Štúrova 368,
janetterapcanova@nsp-bardejov.sk,+421 54 478 82 58,ul. Sv. Jakuba 21,
,,Hlavná 17,
,+421 32 779 21 21,č.608,
,+421 55 728 95 41,Spišské námestie 4,
lukas.weiss@post.sk,+421 45 674 34 49,Jula Horvátha 890/10,https://www.petmedical.sk
,+421 38 743 24 0,Nitrianska  30,
,+421 2 5937 1611,Limbová 1,http://www.dfnsp.sk
,+421 2 4437 1450,Tehelná 26,
,Klapka 807,Ružinovská 6,
tropekp@gmail.com,+421 914 237 202,Slovinská 16,http://www.onlinepsychiater.com
,,Chorvátska 1,
,+421 2 6381 0090,Strečianska 13,
lekaren.ruza@stonline.sk,+421 46 543 01 29,Tolstého 13/A,
,,Veľkoblahovská cesta  164/23,
,,SNP  19,
,,Lúčna  2229/B,
,+421 36 639 42 11,Bátovce 294,
,+421 46 542 04 44,Hviezdoslavova 10719/1 ,
timea@evapharm.sk,+421 2 4592 7663,Turecká 2 B,
,+421 43 428 45 21,Republikánska 6,
,,Liečebný dom Hron Pribinova,
,,Starohájska ulica  2,
holubova.sona@gmail.com,+421 43 428 92 86,J. Goliána  38,
,,ObZS,
,+421 34 696 93 44,Koreszkova 7,
,+421 42 430 44 48,Nemocničná 986,
terezia13@gmail.com,+421 56 679 51 20,Hlavná 197,
,+421 51 773 40 80,Masarykova 26,
angiocentrum@gmail.com,+421 37 324 42 19,Rázusova 16,http://www.angiocentrum.sk
,Klapka 464,Ružinovská 6,
,+421 2 6381 0292,ZS Rovniankova 1,
cutis.ak@gmail.com,+421 33 533 18 86,Mozartova 3,
,+421 57 486 03 33,"M.R.Štefánika, 187/177B",
,+421 53 286 10 60,Hlavná 2,
,,Školská  1,
recepcia@creadent.sk,+421 910 757 242,Vojtecha Tvrdého  783/4,https://www.creadent.sk
mderma.pk@gmail.com,+421 903 323 932,Hollého 2,http://www.m-derma.sk
,,OZS,
monika.karamanova@chello.sk,+421 2 4445 0109,Tehelná 26,
,+421 2 6224 6466,Osuského 10	,http://www.sanatoriumat.sk
drmax-kr1@drmax.sk,+421 45 321 44 13,Dolná 49/21,
,+421 32 652 06 86,Rastislavova 18,
misakelloe@nextra.sk,+421 2 5463 0832,Lermontovova 5,http://www.mojezuby.sk
,+421 2 6436 3943,Saratovská 24,
,+421 41 437 19 43,Stará Bystrica 535,
,+421 2 5778 6221,Mýtna 5,
len2y@centrum.sk,+421 35 772 55 27,Eotvosova 27,
,,Hviezdoslavova  23/34,
info@fitnesscoffee.sk,+421 903 106 400,Budatínska 12,http://www.fitnesscoffee.sk
,+421 2 5262 6682,Mýtna 5,http://www.medirex.sk
